dates;tmean;tmin;tmax;prec;globrad;vappres;windspeed
2021-12-25;0.253048611111111;-2.885;4.779;0;4.443261;0.459531400480099;0.7683125
2021-12-26;0.336041666666667;-1.694;3.949;0;3.3603531;0.473293431725337;0.789201388888889
2021-12-27;-0.09853125;-2.89;4.575;0;6.7134915;0.47825569262005;0.67153125
2021-12-28;-0.460833333333333;-3.018;4.308;0;5.7335274;0.495252919962288;0.636322916666667
2021-12-29;2.55394791666667;-1.75;8.41;0.2;5.5845459;0.511033055269356;1.07190625
2021-12-30;3.12880208333333;-0.164;7.36;0;4.7264481;0.593268903392374;0.723861111111111
2021-12-31;6.22914583333333;2.251;12.49;0;6.8301552;0.497726988605364;0.694982638888889
2022-01-01;7.0785;3.745;13.77;0;6.4305378;0.381838468559342;0.868861111111111
2022-01-02;4.73359027777778;1.007;10.54;0;6.2391036;0.386921959880095;0.884045138888889
2022-01-03;1.23202430555556;-2.312;6.107;0;4.803834;0.449725475563912;0.707020833333333
2022-01-04;0.134583333333333;-1.782;2.752;0;2.6362122;0.506153483437248;0.618472222222222
2022-01-05;-0.40584375;-3.619;1.628;5.8;0.6059502;0.552296938159652;2.50285763888889
2022-01-06;-2.65027083333333;-6.888;1.604;0;7.1291973;0.361130189030906;1.27896527777778
2022-01-07;-6.48046875;-9.91;-0.604;0;7.7417865;0.267068216889664;0.728149305555556
2022-01-08;-5.45390972222222;-8.55;0.049;0;7.6552335;0.296325713263885;0.593996527777778
2022-01-09;-4.24318402777778;-6.859;-0.347;0;4.0048473;0.312509245366001;0.569534722222222
2022-01-10;-1.40107638888889;-5.402;3.115;0;6.9124161;0.268593699857179;1.75706597222222
2022-01-11;-1.09981944444444;-4.67;5.978;0;7.7668596;0.231826954423665;0.85746875
2022-01-12;-2.54089236111111;-6.907;5.007;0;8.1170382;0.191150158751514;1.09143402777778
2022-01-13;-0.786416666666667;-4.216;5.089;0;7.3008987;0.248848809800774;0.774315972222222
2022-01-14;3.37376736111111;-1.369;10.79;0;7.602882;0.381813902203876;0.740947916666667
2022-01-15;3.89293402777778;0.079;10.08;0;7.6211235;0.422593304094545;0.853489583333333
2022-01-16;2.13819444444444;-1.638;7.96;0;7.5685614;0.398544992770066;1.00936458333333
2022-01-17;4.77062152777778;1.886;7.49;0;7.0468539;0.258774964769682;3.35147916666667
2022-01-18;2.11949305555556;-2.48;7.5;0;8.1444753;0.322233912794519;1.40379166666667
2022-01-19;-1.34692708333333;-4.376;4.703;0;8.2763445;0.340875305856569;0.676076388888889
2022-01-20;-1.08926041666667;-5.339;5.415;0;7.8098787;0.307063153992578;1.48452430555556
2022-01-21;-1.38060763888889;-4.052;1.732;0;8.5585677;0.156844364583507;2.61720833333333
2022-01-22;-0.340559027777778;-7.37;5.985;0;8.3119317;0.264576430071172;2.16380902777778
2022-01-23;0.0601215277777778;-3.295;7.41;0;8.5597065;0.326219755474301;0.749524305555556
2022-01-24;-0.404871527777778;-3.89;5.899;0;8.5988223;0.333124993659813;0.672597222222222
2022-01-25;-1.81148958333333;-5.702;4.615;0;8.5775517;0.415285736437629;0.551055555555556
2022-01-26;4.10309722222222;-1.646;11.11;0;9.0788547;0.29796329107464;1.42714583333333
2022-01-27;1.08812152777778;-0.711;5.7;0;4.136373;0.262778950549996;0.61234375
2022-01-28;1.94207638888889;-0.445;6.042;0;9.735894;0.189106302348756;3.97169097222222
2022-01-29;-0.619322916666667;-3.769;5.648;0;8.933247;0.218129822784226;0.704277777777778
2022-01-30;3.92101041666667;-4.604;11.06;0;9.7287651;0.237176546092591;2.58420486111111
2022-01-31;0.80025;-2.108;5.33;0;7.0063122;0.189234607391533;2.48892361111111
2022-02-01;1.23380555555556;-0.265;3.398;0;9.1124955;0.261086357780728;3.30917361111111
2022-02-02;2.52818402777778;-1.497;5.809;0;4.9856001;0.360404168115343;2.69314583333333
2022-02-03;3.04879166666667;-1.917;8.08;0;9.3330495;0.406455858234523;1.14627083333333
2022-02-04;-0.0350034722222222;-3.437;6.866;0;9.9443277;0.462582965499814;0.735118055555556
2022-02-05;0.618076388888889;-3.556;8.55;0;9.9544236;0.394342466033848;1.09624305555556
2022-02-06;-0.457645833333333;-3.896;5.689;0;8.0315475;0.386166429167791;0.813701388888889
2022-02-07;-0.837909722222222;-2.693;0.552;1;6.2159724;0.332046064377786;3.48022916666667
2022-02-08;1.6329375;-3.065;8.51;0;10.860321;0.197595239436726;1.33193402777778
2022-02-09;3.40546180555556;-1.347;11.38;0;10.9837008;0.305930087160037;0.770263888888889
2022-02-10;1.36883680555556;-2.314;8.34;0;10.8910356;0.335229368756019;0.727857638888889
2022-02-11;0.632888888888889;-4.291;7.93;0;8.2399212;0.320635579439419;1.72998263888889
2022-02-12;-1.52282638888889;-6.579;5.792;0;12.0471939;0.179425305619227;1.35844444444444
2022-02-13;-2.98288194444444;-8.08;4.832;0;12.2300088;0.204315125607668;0.910663194444444
2022-02-14;-2.59009722222222;-8.01;4.772;0;10.739772;0.275639572407804;0.728760416666667
2022-02-15;-1.4631875;-2.775;0.185;16.6;0.4846944;0.518893425736852;0.575451388888889
2022-02-16;-1.10433680555556;-4.799;2.769;0.2;11.1541869;0.522868387614976;0.680552083333333
2022-02-17;-0.5346875;-4.674;6.091;0;12.4962816;0.528870594849983;0.853746527777778
2022-02-18;3.15033680555556;-0.645;9.21;0;11.9161638;0.521352994007843;0.877444444444444
2022-02-19;3.04405555555556;0.424;8.92;0;7.3556178;0.619270376418166;0.59803125
2022-02-20;3.15383333333333;-1.735;10.76;0;12.5923392;0.535086781172676;0.83390625
2022-02-21;1.99982986111111;-0.153;5.361;0;5.8721466;0.419322561505561;2.11789583333333
2022-02-22;2.77005555555556;-1.123;6.846;0;13.9309986;0.249411530591298;3.02105208333333
2022-02-23;2.88456597222222;-3.134;13.38;0;13.6567359;0.359502984909472;0.884989583333333
2022-02-24;2.50599652777778;-2.68;9.72;0;10.8342489;0.387065306330007;1.11367361111111
2022-02-25;1.22818402777778;-2.974;6.833;0;9.2329857;0.323499090432988;1.76034027777778
2022-02-26;0.467569444444444;-3.723;4.89;0;14.0984139;0.16459544256343;3.20807291666667
2022-02-27;-1.72210763888889;-6.646;4.273;0;11.33349;0.185754758660151;1.06373958333333
2022-02-28;-0.99534375;-6.453;7.46;0;14.2419594;0.266339434329366;1.08354861111111
2022-03-01;-1.73242708333333;-7.69;6.786;0;14.2574544;0.204810328961624;1.0268125
2022-03-02;-0.263340277777778;-6.249;7.7;0;13.1737041;0.22681979605685;0.966829861111111
2022-03-03;1.93078472222222;-3.484;10.72;0;15.0489618;0.312747556282357;1.09101041666667
2022-03-04;-0.0559201388888889;-4.451;7.09;0;12.0572232;0.340329806723267;1.22178819444444
2022-03-05;-1.87041319444444;-7.17;5.086;0;15.5562684;0.252964753247853;1.44853125
2022-03-06;-2.48822222222222;-8.62;5.196;0;15.6791028;0.257211985718956;1.17034027777778
2022-03-07;-2.12938541666667;-8.35;6.854;0;15.7454649;0.276018330938015;0.845170138888889
2022-03-08;-1.55467013888889;-5.891;6.293;0;14.931381;0.272042822750406;0.833274305555556
2022-03-09;0.740635416666667;-6.249;10.53;0;16.2497343;0.270094102388649;0.974069444444444
2022-03-10;2.93270833333333;-3.57;13.16;0;16.5120165;0.26687032587052;0.969125
2022-03-11;-0.429315972222222;-4.535;6.043;0;14.8743054;0.355727691641707;0.924465277777778
2022-03-12;0.535434027777778;-3.481;8.32;0;14.6455845;0.338602090416588;0.812847222222222
2022-03-13;-0.37803125;-6.432;8.62;0;16.2237111;0.257054662388167;1.15110069444444
2022-03-14;1.28338888888889;-5.45;10.49;0;16.3306359;0.326911367632382;0.83296875
2022-03-15;0.968506944444444;-1.851;5.171;0;5.6089977;0.475633517852469;0.525600694444444
2022-03-16;3.63126388888889;-0.923;11.49;0;12.7729434;0.603147523677625;0.54871875
2022-03-17;4.67321180555556;1.424;8.65;0;8.6801934;0.641194861928627;0.660059027777778
2022-03-18;5.66973958333333;0.921;12.66;0;14.2262175;0.539138945165838;0.93628125
2022-03-19;3.26630208333333;-1.653;10.37;0;17.3937777;0.379334040296888;1.37221527777778
2022-03-20;1.33775347222222;-3.425;6.69;0;15.0241722;0.323511169953847;1.24996180555556
2022-03-21;2.42139930555556;-3.808;11.08;0;18.0629028;0.296651444055116;0.937125
2022-03-22;3.75371527777778;-2.964;12.99;0;18.8357568;0.256379767112338;1.12722569444444
2022-03-23;6.30513194444444;-1.71;16.43;0;18.7123224;0.243884616119904;1.22640277777778
2022-03-24;8.02645486111111;0.062;17.94;0;17.6653323;0.288183541507642;1.34230555555556
2022-03-25;7.5236875;0.761;16;0;17.4448575;0.353812901079068;1.21529166666667
2022-03-26;7.62838541666667;0.083;15.79;0;18.2460435;0.348030626008022;1.32358333333333
2022-03-27;8.19929861111111;0.543;17.32;0;18.5251029;0.382531232830046;1.32240625
2022-03-28;8.19221527777778;1.072;17.05;0;18.5171706;0.437455192877322;1.41944791666667
2022-03-29;6.01886458333333;0.532;13.77;0;14.9268981;0.554215198290706;1.157875
2022-03-30;3.48668402777778;1.341;6.515;0;5.4663168;0.667369284584862;0.562128472222222
2022-03-31;2.77385763888889;-0.124;5.577;4.8;5.6250987;0.728021562725877;0.369243055555556
2022-04-01;2.18033680555556;-0.608;4.81;4.4;4.6512495;0.709965630427058;0.702732638888889
2022-04-02;-0.812034722222222;-2.344;0.514;6.2;3.1976478;0.566612088931328;0.612777777777778
2022-04-03;-1.28040972222222;-5.473;2.905;0;14.4985872;0.448682603959736;0.618670138888889
2022-04-04;0.118454861111111;-2.684;3.916;0;11.2732194;0.52184768762283;0.660784722222222
2022-04-05;3.08479513888889;-4.021;12.76;0;20.8609344;0.576200216225444;0.879184027777778
2022-04-06;4.50001736111111;-0.787;11.9;0;21.0623586;0.688625000209537;1.02018055555556
2022-04-07;6.92162847222222;0.848;15.15;0;17.3767467;0.726313645552374;1.39675
2022-04-08;7.17311458333333;2.536;13.67;0;16.3099485;0.786964901579613;1.78130555555556
2022-04-09;3.31258680555556;0.5;6.401;0;9.2253309;0.473163858958511;2.61798263888889
2022-04-10;2.81595486111111;-1.129;8.05;0;21.8520591;0.227281261451469;2.76874652777778
2022-04-11;3.94500694444444;-2.94;12.99;0;21.2812788;0.402353570416295;1.23232638888889
2022-04-12;6.51558333333333;-1.349;15.94;0;21.2808348;0.616578531415264;0.915944444444444
2022-04-13;8.69276736111111;1.332;17.99;0;20.0292615;0.758574494008304;1.07409027777778
2022-04-14;11.1061319444444;2.6;20.18;0;22.2035094;0.716753274779638;1.25136805555556
2022-04-15;11.5369166666667;4.842;20.32;0;15.9808068;0.743235245479959;1.0586875
2022-04-16;9.1598125;2.945;15.95;0;23.7016941;0.409702219810092;1.90548611111111
2022-04-17;6.64300694444444;-0.453;14.74;0;22.6363554;0.271393552669299;1.37553125
2022-04-18;5.8928125;-1.598;15.23;0;23.5910757;0.401463046964058;1.36355208333333
2022-04-19;5.45220833333333;-1.334;13.85;0;17.2519827;0.536017327003499;1.11713194444444
2022-04-20;5.35563194444444;1.619;11.7;0;17.7377949;0.618620166786169;1.16099305555556
2022-04-21;5.82964583333333;2.615;9.78;0;10.3130868;0.636104352977682;0.724246527777778
2022-04-22;5.36829513888889;3.368;8.08;0;6.7765401;0.830024027612994;0.320923611111111
2022-04-23;6.83917708333333;4.39;11.32;0;7.8623652;0.875640993613803;0.770243055555556
2022-04-24;4.43389583333333;1.136;9.02;0;14.0497206;0.738901527638514;1.03926736111111
2022-04-25;6.35634027777778;1.207;15.08;0;19.7697528;0.780326211240406;1.37039236111111
2022-04-26;4.99536458333333;2.612;9.47;0;7.8751761;0.844181354350067;1.14927083333333
2022-04-27;6.76671527777778;-0.583;14.52;0;26.110068;0.597612213096111;1.17436111111111
2022-04-28;8.88734375;0.5;17.67;0;25.7747337;0.625434385789064;1.36257638888889
2022-04-29;10.1057048611111;3.027;18.13;0;24.5757633;0.662374282976978;1.22469444444444
2022-04-30;8.44889583333333;4.644;14.43;0.8;10.9054059;0.761080325089057;1.32325694444444
2022-05-01;6.65850694444444;3.75;13.04;2.8;15.2336535;0.792311817760821;1.39548263888889
2022-05-02;7.26316666666667;4.068;14.05;2.8;13.4081913;0.807760356270149;0.721232638888889
2022-05-03;9.02912152777778;2.454;17.23;0.2;21.0151416;0.763341457733239;1.78896527777778
2022-05-04;7.62241319444444;3.173;12.26;1.6;8.4683784;0.84860962212195;1.18831597222222
2022-05-05;9.11674652777778;3.706;13.79;0.6;12.3264549;0.879076614966861;1.18109375
2022-05-06;7.93276736111111;6.055;10.8;3.2;7.5793005;1.00055379020544;0.404159722222222
2022-05-07;7.96925;6.328;10.13;3.2;6.622743;1.05882648277147;0.44
2022-05-08;10.2307743055556;6.993;16.12;3.4;13.4925447;0.995153064942339;0.563597222222222
2022-05-09;11.6663402777778;6.571;16.92;0.2;14.9286327;0.893199096920261;1.02104166666667
2022-05-10;13.8826736111111;7.45;21.1;0;27.0483888;0.938445640915859;1.46115972222222
2022-05-11;15.0953819444444;7.27;22.65;0;22.2709944;1.04981630441907;1.54239930555556
2022-05-12;16.7901736111111;9.36;25.42;0;24.7223193;1.16863282039427;1.73164236111111
2022-05-13;14.0505555555556;10.1;20.31;1.8;13.1850657;1.27572460187804;1.31474652777778
2022-05-14;12.1490625;8.76;18.31;2.8;13.4411982;1.31967116576463;0.806861111111111
2022-05-15;15.1278472222222;7.59;23.2;0.2;22.4063136;1.20901370178654;1.28464583333333
2022-05-16;13.4938194444444;9.11;22.25;8.8;13.4899638;1.26083218273346;1.41948958333333
2022-05-17;15.3484722222222;7.91;23.56;0.2;26.9877189;1.03363745826983;1.19344791666667
2022-05-18;16.3851388888889;11.89;22.21;0;24.1784343;1.08526401231771;1.81404513888889
2022-05-19;16.3980555555556;11.44;23.69;0;26.949642;1.1877042743873;1.52478472222222
2022-05-20;17.1661458333333;9.52;25.97;0.2;23.8259415;1.28353691886896;1.48299305555556
2022-05-21;17.3344444444444;10.13;25.64;0;20.1553251;1.35854185890859;1.11159722222222
2022-05-22;17.0042361111111;10.44;25.79;2.2;20.8442217;1.15908133565657;1.73222916666667
2022-05-23;16.3453472222222;9.54;23.98;0.2;23.7849294;1.39517508289886;1.57341666666667
2022-05-24;16.1572222222222;9.65;21.81;6.6;20.0316087;1.30050986123071;1.93861111111111
2022-05-25;11.2740277777778;8.65;15.03;4;9.8558688;1.26966572104156;1.30947916666667
2022-05-26;14.6414583333333;8.77;20.86;0;16.9613247;1.30999900520499;1.40167013888889
2022-05-27;16.3132638888889;9.82;23.78;3.2;19.9135824;1.43057389429997;1.54957986111111
2022-05-28;12.130625;8.08;19.65;2.6;13.3011975;1.27836978426428;1.31503472222222
2022-05-29;6.72722569444444;2.597;8.55;3.2;6.4591995;0.920759883359803;0.703083333333333
2022-05-30;8.84650347222222;1.531;16.07;0.2;20.057532;0.817719917077618;1.44491666666667
2022-05-31;12.537;6.892;18.75;0;18.8421891;1.01343412951317;1.56954513888889
2022-06-01;14.7937847222222;7.66;20.96;0;23.872758;1.13750252117109;1.56297916666667
2022-06-02;15.4604166666667;9.58;23.35;3;19.4918826;1.40490469415035;1.27269444444444
2022-06-03;14.9640277777778;10.61;21.05;2.8;12.528165;1.47850193621245;1.07206597222222
2022-06-04;18.0311458333333;9.75;27;0.2;24.640107;1.51058012319822;1.33273263888889
2022-06-05;18.2704166666667;10.41;25.98;5.8;22.5628932;1.51850084261229;2.03906944444444
2022-06-06;16.5267708333333;8.42;23.96;0;26.9400831;1.22532446260088;1.57738194444444
2022-06-07;12.3176388888889;8.26;15.86;13.6;7.3066389;1.28280952581528;1.51302083333333
2022-06-08;13.0484270833333;6.208;19.92;0.6;21.25974;1.1375391594999;1.61862152777778
2022-06-09;11.031875;7.4;14.2;10.2;6.9225732;0.945639862993246;3.32792013888889
2022-06-10;15.6267708333333;12.96;21.26;0;14.2867329;0.809399668818341;2.72334722222222
2022-06-11;16.6977430555556;8.51;24.75;0;29.8971471;1.00387731002623;1.38953125
2022-06-12;17.9102083333333;9.34;26.21;0;28.9243767;1.03267743827163;1.71207638888889
2022-06-13;15.7864930555556;11.73;21.31;7;17.5250106;1.37122352817153;1.11304166666667
2022-06-14;16.4302430555556;9.28;23.4;0;28.5480804;1.09993889073197;1.49060416666667
2022-06-15;16.7632986111111;11.64;24.45;0.8;20.6834829;1.42933667436082;1.49526736111111
2022-06-16;17.9076736111111;10.81;25.83;0.2;16.9855566;1.39416589080887;1.18990972222222
2022-06-17;19.9200694444444;12.65;26.78;0;27.1107276;0.963865188085991;1.373125
2022-06-18;19.49625;11.91;27.24;0;27.2732145;1.27053811101368;1.50841666666667
2022-06-19;20.0952083333333;13.78;27.61;0;27.3021018;1.5651218646794;1.62640625
2022-06-20;19.1028472222222;13.34;28.03;9.6;26.930838;1.65901383998295;1.66977777777778
2022-06-21;16.91125;12.82;23.99;2.6;15.9044595;1.67928806726101;1.20628819444444
2022-06-22;15.3771527777778;11.58;18.76;3.6;10.6916538;1.67806825653078;0.953013888888889
2022-06-23;18.0862847222222;11.23;24.76;0;23.3845173;1.5660404530903;1.57671527777778
2022-06-24;17.2783680555556;10.79;24.12;2;21.3419685;1.55743205323835;1.56426736111111
2022-06-25;16.6168055555556;8.51;23.45;0;25.3934274;1.17786092656458;1.54186111111111
2022-06-26;19.1100347222222;11.39;25.73;0;23.7786642;1.30527958801497;1.59189930555556
2022-06-27;21.2258333333333;13.87;28.49;0;25.5703119;1.53206745763907;1.50644791666667
2022-06-28;20.0442708333333;14.28;28.02;0.2;18.2219349;1.427714491952;1.52139930555556
2022-06-29;15.0963541666667;12.92;20.19;12;11.3313084;1.58904421639835;1.14925
2022-06-30;18.8629513888889;11.28;26.44;0;24.661563;1.51833496377172;1.49444097222222
2022-07-01;18.5352083333333;12.02;26.22;0;24.6991338;1.39537811612331;1.76612847222222
2022-07-02;19.1085763888889;10.65;27.46;0;28.1321937;1.31124943396393;1.29186111111111
2022-07-03;21.7307986111111;14.4;28.95;1.2;23.7390669;1.46024750315342;1.37507291666667
2022-07-04;17.5889236111111;13.53;24.13;5.2;15.5640801;1.50757517898522;1.56544097222222
2022-07-05;18.3880208333333;11.39;25.34;0;20.9080509;1.25402615805683;1.22852430555556
2022-07-06;18.3820833333333;11.39;25.93;2.6;24.8730252;1.11884365998721;1.25976736111111
2022-07-07;14.5254166666667;11.07;19.31;1.8;13.1743608;1.46281601706619;0.804934027777778
2022-07-08;17.6311111111111;12.38;22.86;0;27.764769;0.621770097767454;2.81111805555556
2022-07-09;16.4079861111111;9.7;23.3;0;28.5364179;0.801229515809222;1.47370833333333
2022-07-10;16.9407638888889;12;22.16;0;13.6487703;0.867508406828839;1.57155555555556
2022-07-11;16.4347222222222;9.55;23.79;0;26.3589618;1.09985920378877;1.49024305555556
2022-07-12;17.7033680555556;11.71;24.23;0;29.1074007;1.24843893617554;1.53683680555556
2022-07-13;18.5038888888889;9.46;26.48;0;27.344667;1.10679533738481;1.54973611111111
2022-07-14;19.9487847222222;14.43;27.17;0;17.0973582;1.35927192583999;1.22994097222222
2022-07-15;19.7696180555556;13.63;28.35;3;17.2843485;1.43319934799958;1.57683333333333
2022-07-16;18.8059375;13.08;27.02;0.4;20.6666475;1.76011549100418;1.10021527777778
2022-07-17;20.3873958333333;14.49;27.09;0;26.6989329;1.60988654719775;1.42243055555556
2022-07-18;20.6145486111111;14.3;27.37;0;26.2041285;1.47485373058959;1.45991666666667
2022-07-19;21.6356944444444;14.01;28.88;0;26.4429294;1.41332668201137;1.41156944444444
2022-07-20;22.3676388888889;14.84;31.11;0;24.4025766;1.41208834614657;1.41094791666667
2022-07-21;23.1841319444444;15.74;30.82;0;25.2680556;1.35078471584078;1.53832986111111
2022-07-22;23.2540625;16;30.02;0;23.5974819;1.31723257981047;1.52114930555556
2022-07-23;18.8283333333333;13.73;28.23;12.8;15.8422416;1.56331978722637;1.81129166666667
2022-07-24;19.4686805555556;11.66;27.6;0;20.8103319;1.6039188803383;1.2511875
2022-07-25;22.2421875;15.69;30.14;0;20.7787128;1.62700513610861;1.81773611111111
2022-07-26;16.5500347222222;12.48;25;34;15.4928802;1.59535936319811;1.40289236111111
2022-07-27;15.5812847222222;11.91;23.67;12.4;15.9019776;1.59137349663089;0.788392361111111
2022-07-28;16.8192361111111;12.48;23.65;0;19.7515143;1.59822294660869;1.06831597222222
2022-07-29;16.7232986111111;11.78;23.73;18.2;18.0144708;1.56424804229785;1.50588888888889
2022-07-30;17.1932291666667;11.79;23.45;1.4;22.3986702;1.22497175193108;1.72907986111111
2022-07-31;17.9151388888889;11.48;25.14;0;20.9671884;0.972479919504981;1.20719791666667
2022-08-01;19.6990625;11.9;27.17;0;20.7617235;1.15960729416261;1.22452777777778
2022-08-02;17.2220833333333;11.96;23.9;9.4;20.3039631;1.44537524577486;1.3148125
2022-08-03;19.5448611111111;12.04;26.86;0;26.1542892;1.43988912302524;1.41624652777778
2022-08-04;21.3977430555556;14.85;29.17;0;24.2287434;1.60983677014145;1.33146527777778
2022-08-05;20.3088194444444;14.25;30.4;2.6;21.6885096;1.73222807865166;2.00617013888889
2022-08-06;15.5308333333333;12.46;26.31;22.4;11.4670092;1.6133036263896;1.09045833333333
2022-08-07;15.0026388888889;11.48;21.97;4.8;13.9878045;1.51256805583603;1.17542361111111
2022-08-08;15.4540972222222;10.13;22.47;0.2;14.3588808;1.49960639018918;0.74859375
2022-08-09;18.7513194444444;11.46;26.12;0;25.329084;1.33030360853909;1.20282638888889
2022-08-10;18.7880208333333;11.91;25.18;0;25.736577;1.22472494828146;1.61215972222222
2022-08-11;17.4942013888889;13.27;24.43;2.2;22.8534501;1.32441066599914;1.24527430555556
2022-08-12;12.6039930555556;8.14;18.46;8.8;12.4211016;1.32100726044327;1.11319097222222
2022-08-13;13.1212638888889;6.026;21.64;0;18.618147;1.12718564735223;0.919618055555556
2022-08-14;16.6110416666667;8.73;24.72;0;23.8566978;1.18763344959708;1.26578472222222
2022-08-15;17.1286111111111;11.67;23.78;0;14.6288499;1.30350659174583;1.24554861111111
2022-08-16;16.9739236111111;9.91;24.99;0.8;20.1627042;1.3827231292109;1.32063194444444
2022-08-17;18.0677083333333;11.52;24.77;0.4;17.7657117;1.51184593800924;1.41840972222222
2022-08-18;15.0385069444444;13.03;18.87;20.4;9.6335526;1.60084817614256;1.40095833333333
2022-08-19;14.7332986111111;12.4;21.21;5;14.4798273;1.51344485144965;1.037125
2022-08-20;16.7670486111111;11.75;23.03;0.4;15.6899439;1.24875154942493;1.50796527777778
2022-08-21;18.0168402777778;11.79;25.91;0;24.7929528;0.933400606056181;1.30428819444444
2022-08-22;17.4810763888889;10.67;24.32;0;24.5050794;0.766899137190359;1.90009027777778
2022-08-23;16.9841319444444;11.17;24.71;0;20.9734272;0.799646529367784;1.32415625
2022-08-24;17.6305902777778;9.77;25.9;0;23.2554585;0.999123546788294;1.41630208333333
2022-08-25;17.1773958333333;12.16;25.22;12.6;14.5441743;1.42885131931524;1.26759375
2022-08-26;16.67875;11.88;24.92;0.2;18.734874;1.55117322426538;0.841229166666667
2022-08-27;15.0345833333333;12.08;19.63;6.2;11.020164;1.60594824626202;0.776829861111111
2022-08-28;15.2351388888889;11.78;20.15;0.6;9.9293013;1.5630517406603;0.609756944444444
2022-08-29;17.4453472222222;11.27;24.26;0;20.4836286;1.50739500106651;1.17002083333333
2022-08-30;16.9859722222222;12.52;23.78;4.4;15.3518727;1.55177718769147;1.471625
2022-08-31;13.9688541666667;11.4;20.22;9;11.8874808;1.44993868390055;0.836274305555556
2022-09-01;13.1997222222222;9.14;20.64;2.2;15.080628;1.33101598074896;0.7885
2022-09-02;14.0531597222222;10.84;19.74;0;18.7798278;1.32288704474676;1.24386805555556
2022-09-03;13.8069791666667;10.62;19.53;5.2;10.9226622;1.3768670364651;0.972621527777778
2022-09-04;14.2529513888889;7.93;22.55;0.2;21.4133511;1.26849445862721;1.14747916666667
2022-09-05;14.9232986111111;9.62;23.59;0;14.9421735;1.29019187746898;1.08405555555556
2022-09-06;15.9131597222222;9.89;23.44;5.2;16.7290119;1.37648782254648;1.37844791666667
2022-09-07;15.3640625;10.15;21.22;0.2;14.2118463;1.51979036862058;1.12701736111111
2022-09-08;15.1235069444444;13.25;19.22;8.2;8.7053958;1.58868973805248;0.783545138888889
2022-09-09;13.2043055555556;9.45;16.92;1.2;10.2390789;1.2973221898554;1.54328125
2022-09-10;11.0215104166667;6.569;19.94;2.2;15.8022423;1.10682325361303;1.07333680555556
2022-09-11;12.1670486111111;5.917;20.03;0.2;18.9647319;0.95573284818815;1.16910763888889
2022-09-12;12.7821319444444;5.648;20.76;0;20.4240876;0.971247306318704;1.38411458333333
2022-09-13;14.4085416666667;7.75;22.33;0;18.7275108;1.28119811583604;1.06706597222222
2022-09-14;16.7435416666667;12.93;21.63;0;13.4654778;1.47257029718608;1.21824652777778
2022-09-15;15.0613194444444;11.37;23.33;0.8;12.2695299;1.4224036805657;0.961449056603774
2022-09-16;13.2515625;10.35;18.29;1.2;8.8966896;1.34271961251868;0.840225694444444
2022-09-17;8.54337152777778;5.169;12.12;7;11.9158329;0.712591471496523;2.74046180555556
2022-09-18;8.62689930555556;3.856;14.79;0;12.914265;0.57910193474861;1.38164236111111
2022-09-19;9.224125;3.97;14.52;0;19.0737534;0.535063783531593;2.14455555555556
2022-09-20;8.85659027777778;2.098;15.28;0;17.5812336;0.510654798578793;1.40881597222222
2022-09-21;8.31529166666667;2.831;14.88;0;18.6377877;0.575086497912636;1.35054166666667
2022-09-22;7.93826041666667;1.746;14.99;0;19.415265;0.722460674729212;1.20655555555556
2022-09-23;8.52674652777778;2.44;15.81;0;18.1395036;0.80572173384831;1.32140972222222
2022-09-24;8.06362152777778;6.572;10.98;0;3.7417413;0.928880108361397;0.434802083333333
2022-09-25;9.54029513888889;5.222;15.41;3.8;10.2033108;1.02075781354571;0.905986111111111
2022-09-26;8.06235416666667;3.935;13.42;8.2;11.9564814;0.964561451113968;1.36773263888889
2022-09-27;7.00397916666667;2.773;11.69;3;9.0552564;0.921902471317971;1.00728125
2022-09-28;5.35763888888889;0.483;9.37;0.2;4.7540736;0.790316871331037;0.711579861111111
2022-09-29;8.13005902777778;5.757;12.49;9.6;8.0602866;1.01494234842545;0.746100694444444
2022-09-30;8.19876388888889;6.991;10.87;2.6;4.4985888;1.06768443248771;0.698614583333333
2022-10-01;8.64127083333333;5.662;14.45;0.6;9.4063218;1.06618715645767;0.709496527777778
2022-10-02;10.2654756944444;4.953;16.47;0;13.9256202;1.08904136013924;0.871888888888889
2022-10-03;11.6846180555556;6.083;18.67;0.2;16.739859;0.776222918810288;1.63495833333333
2022-10-04;8.36942708333333;3.566;14.39;0;10.242921;0.759576292792569;0.894579861111111
2022-10-05;9.60811458333333;3.906;17.47;0;15.1411269;0.934829457937938;0.899947916666667
2022-10-06;12.0141215277778;5.748;20.75;0;14.8076673;0.971044988205444;1.11829166666667
2022-10-07;11.7952256944444;6.257;19.87;0;14.9733828;0.853643928366517;1.17003125
2022-10-08;11.3886319444444;5.807;18.78;0;14.4814899;0.919652972312872;1.21265972222222
2022-10-09;11.3558333333333;8.86;15.58;0;6.020835;1.06573871471989;0.703819444444444
2022-10-10;10.3724270833333;6.912;15.27;0;6.6959967;1.01152030559252;0.714840277777778
2022-10-11;10.3842256944444;6.016;16.84;0.2;9.4504242;0.975766114347954;0.929614583333333
2022-10-12;9.58872916666667;6.403;15.78;0.2;8.0738499;1.04632642792827;0.876868055555556
2022-10-13;10.1855763888889;5.17;16.91;0;12.8471943;0.947059402441611;1.16539930555556
2022-10-14;9.80038194444444;5.754;15.92;0.2;9.4973748;0.992885775178703;0.762079861111111
